date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2011-07-25,sh.600000,49.4026153000,49.5050041400,47.9691715400,48.2763380600,49.6585874000,88189088,838678395.0000,1,0.590970,1,-2.783500,0
2011-07-26,sh.600000,48.2763380600,48.8906711000,48.0203659600,48.2251436400,48.2763380600,45125010,426214467.0000,1,0.302390,1,-0.106000,0
2011-07-27,sh.600000,48.0203659600,48.2251436400,47.8667827000,48.0715603800,48.2251436400,48213160,452508637.0000,1,0.323084,1,-0.318500,0
2011-07-28,sh.600000,47.7643938600,47.8155882800,46.8428943000,47.2012552400,48.0715603800,65663811,605993962.0000,1,0.440024,1,-1.810400,0
2011-07-29,sh.600000,47.3548385000,49.1978376200,46.7405054600,48.1227548000,47.2012552400,95487760,894864393.0000,1,0.639879,1,1.952300,0
2011-08-01,sh.600000,47.7643938600,48.4299213200,47.4572273400,47.7131994400,48.1227548000,44930056,420409959.0000,1,0.301084,1,-0.851100,0
2011-08-02,sh.600000,47.3548385000,47.6620050200,46.7405054600,47.4060329200,47.7131994400,41364988,380816089.0000,1,0.277194,1,-0.643800,0
2011-08-03,sh.600000,47.0476719800,47.6620050200,46.9452831400,47.4060329200,47.4060329200,31523822,291253828.0000,1,0.211246,1,0.000000,0
2011-08-04,sh.600000,47.6620050200,48.1227548000,47.4572273400,47.5084217600,47.4060329200,30410552,283911226.0000,1,0.203786,1,0.216000,0
2011-08-05,sh.600000,46.5357277800,46.8428943000,46.0749780000,46.2285612600,47.5084217600,71952165,651685202.0000,1,0.482163,1,-2.694000,0
2011-08-08,sh.600000,45.8190059000,46.5357277800,44.1295900400,44.6927286600,46.2285612600,98624718,871891979.0000,1,0.660901,1,-3.322300,0
2011-08-09,sh.600000,43.6176458400,45.8190059000,43.3616737400,45.4094505400,44.6927286600,110925176,968666716.0000,1,0.743328,1,1.603700,0
2011-08-10,sh.600000,46.1773668400,46.4845333600,45.4094505400,45.6142282200,45.4094505400,67295852,605242196.0000,1,0.450961,1,0.451000,0
2011-08-11,sh.600000,44.6927286600,46.8428943000,44.5903398200,46.5869222000,45.6142282200,74782511,673428896.0000,1,0.501130,1,2.132400,0
2011-08-12,sh.600000,46.6893110400,46.8428943000,45.9725891600,46.2285612600,46.5869222000,51162640,463907926.0000,1,0.342849,1,-0.769200,0
2011-08-15,sh.600000,46.4333389400,48.0715603800,46.0237835800,47.9691715400,46.2285612600,89493443,825023455.0000,1,0.599710,1,3.765200,0
2011-08-16,sh.600000,47.8667827000,48.6858934200,47.4572273400,47.8667827000,47.9691715400,92194078,866602343.0000,1,0.617808,1,-0.213400,0
2011-08-17,sh.600000,47.8155882800,48.1739492200,47.5084217600,47.5084217600,47.8667827000,44535594,415370550.0000,1,0.298440,1,-0.748700,0
2011-08-18,sh.600000,47.7131994400,47.7643938600,46.5357277800,46.6893110400,47.5084217600,40832235,375402155.0000,1,0.273624,1,-1.724100,0
2011-08-19,sh.600000,46.0237835800,46.4845333600,45.7678114800,46.1773668400,46.6893110400,55545006,500195838.0000,1,0.372216,1,-1.096500,0
2011-08-22,sh.600000,46.2797556800,46.8428943000,45.8190059000,45.9725891600,46.1773668400,42762550,385779149.0000,1,0.286559,1,-0.443500,0
2011-08-23,sh.600000,46.2285612600,47.0476719800,45.7166170600,46.9964775600,45.9725891600,48210876,438712166.0000,1,0.323069,1,2.227200,0
2011-08-24,sh.600000,47.1500608200,47.8155882800,46.4845333600,46.5869222000,46.9964775600,53322202,490717794.0000,1,0.357321,1,-0.871500,0
2011-08-25,sh.600000,46.8428943000,48.7882822600,46.6381166200,48.5323101600,46.5869222000,121038880,1135191015.0000,1,0.811102,1,4.175800,0
2011-08-26,sh.600000,48.2251436400,48.6858934200,47.7131994400,48.4299213200,48.5323101600,61998169,584450251.0000,1,0.415460,1,-0.210965,0
2011-08-29,sh.600000,47.5596161800,47.5596161800,46.7405054600,46.9964775600,48.4299213200,75330948,693917105.0000,1,0.504805,1,-2.959800,0
2011-08-30,sh.600000,47.3548385000,48.1227548000,46.8428943000,47.0476719800,46.9964775600,49166774,456223295.0000,1,0.329475,1,0.108900,0
2011-08-31,sh.600000,46.9964775600,47.8667827000,46.8940887200,47.5596161800,47.0476719800,34349428,318100885.0000,1,0.230181,1,1.088100,0
2011-09-01,sh.600000,47.6620050200,48.2763380600,47.5084217600,47.9691715400,47.5596161800,58506018,548068833.0000,1,0.392059,1,0.861100,0
2011-09-02,sh.600000,47.8667827000,48.1227548000,47.0988664000,47.5596161800,47.9691715400,32039819,297248797.0000,1,0.214704,1,-0.853800,0
2011-09-05,sh.600000,47.0988664000,47.2012552400,46.6381166200,46.8428943000,47.5596161800,30840689,282591754.0000,1,0.206669,1,-1.507000,0
2011-09-06,sh.600000,46.5357277800,47.2012552400,46.2285612600,46.6381166200,46.8428943000,42139539,384694366.0000,1,0.282384,1,-0.437200,0
2011-09-07,sh.600000,46.7405054600,48.0203659600,46.4845333600,47.5596161800,46.6381166200,40598521,374413883.0000,1,0.272057,1,1.975900,0
